#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Family Guy (USA);Family Guy (USA);Sony PlayStation 2;;2006;High Voltage Software;Adventure;1;;;;;;;;
Fantastic 4 (USA);Fantastic 4 (USA);Sony PlayStation 2;;2005;7 Studios;Beat-'Em-Up;2;;;;;;;;
Fantastic Four - Rise of the Silver Surfer (USA);Fantastic Four - Rise of the Silver Surfer (USA);Sony PlayStation 2;;2007;7 Studios;Action;4;;;;;;;;
Fantavision (USA);Fantavision (USA);Sony PlayStation 2;;2000;SCEJ;Puzzle;2;;;;;;;;
"Fast and the Furious, The (USA)";"Fast and the Furious, The (USA)";Sony PlayStation 2;;2006;Eutechnyx;Driving;2;;;;;;;;
Fatal Frame (USA);Fatal Frame (USA);Sony PlayStation 2;;2002;Tecmo;Action;1;;;;;;;;
Fatal Frame II - Crimson Butterfly (USA);Fatal Frame II - Crimson Butterfly (USA);Sony PlayStation 2;;2003;Tecmo;Action;1;;;;;;;;
Fatal Frame III - The Tormented (USA);Fatal Frame III - The Tormented (USA);Sony PlayStation 2;;2005;Tecmo;Action;1;;;;;;;;
Fatal Fury - Battle Archives Volume 1 (USA);Fatal Fury - Battle Archives Volume 1 (USA);Sony PlayStation 2;;2007;SNK Playmore;Compilation;2;;;;;;;;
Fatal Fury - Battle Archives Volume 2 (USA);Fatal Fury - Battle Archives Volume 2 (USA);Sony PlayStation 2;;2008;SNK Playmore;Compilation;2;;;;;;;;
Ferrari Challenge - Trofeo Pirelli (USA);Ferrari Challenge - Trofeo Pirelli (USA);Sony PlayStation 2;;2008;Eutechnyx;Driving;;;;;;;;;
Ferrari F355 Challenge (USA);Ferrari F355 Challenge (USA);Sony PlayStation 2;;2002;Sega AM2;Driving;;;;;;;;;
Fight Club (USA);Fight Club (USA);Sony PlayStation 2;;2004;Genuine Games;Fighter;2;;;;;;;;
Fight Night 2004 (USA);Fight Night 2004 (USA);Sony PlayStation 2;;2004;EA Sports;Sports/Boxing;2;;;;;;;;
Fight Night Round 2 (USA);Fight Night Round 2 (USA);Sony PlayStation 2;;2005;EA Sports;Sports/Boxing;2;;;;;;;;
Fight Night Round 3 (USA);Fight Night Round 3 (USA);Sony PlayStation 2;;2006;EA Chicago;Sports/Boxing;2;;;;;;;;
FightBox (Europe);FightBox (Europe);Sony PlayStation 2;;2004;Gamezlab;Action;8;;;;;;;;
Fighter Maker 2 (USA);Fighter Maker 2 (USA);Sony PlayStation 2;;2002;Enterbrain;Fighter;;;;;;;;;
Fighting Angels (Europe);Fighting Angels (Europe);Sony PlayStation 2;;2005;Tamsoft;Action;2;;;;;;;;
Fighting Fury (Europe);Fighting Fury (Europe);Sony PlayStation 2;;2003;Tomy Corporation;Action;2;;;;;;;;
Final Armada (Europe);Final Armada (Europe);Sony PlayStation 2;;2007;I - Imagine;Action;;;;;;;;;
Final Fantasy X (USA);Final Fantasy X (USA);Sony PlayStation 2;;2001;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy X-2 (USA);Final Fantasy X-2 (USA);Sony PlayStation 2;;2003;SquareSoft;Role-Playing;1;;;;;;;;
Final Fantasy XI (USA);Final Fantasy XI (USA);Sony PlayStation 2;;2004;Square Enix;Role-Playing;1;;;;;;;;
Final Fantasy XI - Chains of Promathia (USA);Final Fantasy XI - Chains of Promathia (USA);Sony PlayStation 2;;2004;Square Enix;Role-Playing;;;;;;;;;
Final Fantasy XI - Treasures of Aht Urhgan (USA);Final Fantasy XI - Treasures of Aht Urhgan (USA);Sony PlayStation 2;;2006;Square Enix;Role-Playing;;;;;;;;;
Final Fantasy XI - Wings of the Goddess (USA);Final Fantasy XI - Wings of the Goddess (USA);Sony PlayStation 2;;2007;Square Enix;Role-Playing;1;;;;;;;;
Final Fantasy XII (USA);Final Fantasy XII (USA);Sony PlayStation 2;;2006;Square Enix;Role-Playing;1;;;;;;;;
Final Fight - Streetwise (USA);Final Fight - Streetwise (USA);Sony PlayStation 2;;2006;Capcom;Beat-'Em-Up;2;;;;;;;;
Finding Nemo (USA);Finding Nemo (USA);Sony PlayStation 2;;2003;Traveller's Tales;Adventure;1;;;;;;;;
Finkles World (Europe);Finkles World (Europe);Sony PlayStation 2;;2007;Phoenix Games;Puzzle;;;;;;;;;
Finny the Fish & the Seven Waters (USA);Finny the Fish & the Seven Waters (USA);Sony PlayStation 2;;2005;SCEI;Action;;;;;;;;;
Fire Blade (USA);Fire Blade (USA);Sony PlayStation 2;;2002;Kuju Entertainment;Simulation;1;;;;;;;;
Fire Heroes (Europe);Fire Heroes (Europe);Sony PlayStation 2;;2005;Spike;Action;;;;;;;;;
Fire Pro Wrestling Returns (USA);Fire Pro Wrestling Returns (USA);Sony PlayStation 2;;2007;S - Neo;Sports/Wrestling;2;;;;;;;;
Firefighter F.D. 18 (USA);Firefighter F.D. 18 (USA);Sony PlayStation 2;;2004;KCET;Action;1;;;;;;;;
Fisherman's Bass Club (USA);Fisherman's Bass Club (USA);Sony PlayStation 2;;2002;Vingt - et - un Systems;Sports/Fishing;1;;;;;;;;
Fisherman's Challenge (USA);Fisherman's Challenge (USA);Sony PlayStation 2;;2003;Konami;Sports/Fishing;2;;;;;;;;
Fishing Fantasy - BuzzRod (Europe);Fishing Fantasy - BuzzRod (Europe);Sony PlayStation 2;;2005;Starfish;Sports/Fishing;;;;;;;;;
Fitness Fun (Europe);Fitness Fun (Europe);Sony PlayStation 2;;2006;Tamsoft;Sports;;;;;;;;;
FlatOut (USA);FlatOut (USA);Sony PlayStation 2;;2005;Bugbear;Driving;2;;;;;;;;
FlatOut 2 (USA);FlatOut 2 (USA);Sony PlayStation 2;;2006;Bugbear;Driving;2;;;;;;;;
"Flintstones - Bedrock Racing, The (Europe)";"Flintstones - Bedrock Racing, The (Europe)";Sony PlayStation 2;;2007;Blast! Entertainment Ltd;Driving;;;;;;;;;
"Flintstones in Viva Rock Vegas, The (Europe)";"Flintstones in Viva Rock Vegas, The (Europe)";Sony PlayStation 2;;2001;Toka;Driving;2;;;;;;;;
Flipnic - Ultimate Pinball (USA);Flipnic - Ultimate Pinball (USA);Sony PlayStation 2;;2005;SCEI;Pinball;2;;;;;;;;
Flow - Urban Dance Uprising (USA);Flow - Urban Dance Uprising (USA);Sony PlayStation 2;;2005;Artificial Mind and Movement;Rhythm;2;;;;;;;;
Flushed Away (USA);Flushed Away (USA);Sony PlayStation 2;;2006;Monkey Bar Games;Platform;2;;;;;;;;
Football Generation (Europe);Football Generation (Europe);Sony PlayStation 2;;2006;Trecision;Sports/Soccer;2;;;;;;;;
Forbidden Siren 2 (Europe);Forbidden Siren 2 (Europe);Sony PlayStation 2;;2006;SCE Japan Studio;Action;1;;;;;;;;
Ford Bold Moves Street Racing (USA);Ford Bold Moves Street Racing (USA);Sony PlayStation 2;;2006;Razorworks Studios;Driving;2;;;;;;;;
Ford Mustang - The Legend Lives (USA);Ford Mustang - The Legend Lives (USA);Sony PlayStation 2;;2005;Eutechnyx;Driving;2;;;;;;;;
Ford Racing - Off Road (USA);Ford Racing - Off Road (USA);Sony PlayStation 2;;2008;Razorworks Studios;Driving;2;;;;;;;;
Ford Racing 2 (USA);Ford Racing 2 (USA);Sony PlayStation 2;;2003;Razorworks Studios;Driving;2;;;;;;;;
Ford Racing 3 (USA);Ford Racing 3 (USA);Sony PlayStation 2;;2005;Razorworks Studios;Driving;2;;;;;;;;
Ford vs. Chevy (USA);Ford vs. Chevy (USA);Sony PlayStation 2;;2005;Eutechnyx;Driving;6;;;;;;;;
Forever Kingdom (USA);Forever Kingdom (USA);Sony PlayStation 2;;2002;From Software;Role-Playing;1;;;;;;;;
Forgotten Realms - Demon Stone (USA);Forgotten Realms - Demon Stone (USA);Sony PlayStation 2;;2004;Stormfront Studios;Beat-'Em-Up;1;;;;;;;;
Formula 1 04 (Europe);Formula 1 04 (Europe);Sony PlayStation 2;;2004;Studio Liverpool;Driving;2;;;;;;;;
Formula 1 06 (Europe);Formula 1 06 (Europe);Sony PlayStation 2;;2006;Studio Liverpool;Driving;2;;;;;;;;
Formula Challenge (Europe);Formula Challenge (Europe);Sony PlayStation 2;;2004;Aqua Pacific;Driving;2;;;;;;;;
Formula One 2001 (USA);Formula One 2001 (USA);Sony PlayStation 2;;2001;Studio Liverpool;Driving;2;;;;;;;;
Formula One 2002 (Europe);Formula One 2002 (Europe);Sony PlayStation 2;;2002;Studio Liverpool;Driving;2;;;;;;;;
Formula One 2003 (Europe);Formula One 2003 (Europe);Sony PlayStation 2;;2003;Studio Liverpool;Driving;2;;;;;;;;
Formula One 2005 (Europe);Formula One 2005 (Europe);Sony PlayStation 2;;2005;Studio Liverpool;Driving;2;;;;;;;;
Forty 4 Party (Europe);Forty 4 Party (Europe);Sony PlayStation 2;;2005;HuneX;Party;;;;;;;;;
Frank Herbert's Dune (Europe);Frank Herbert's Dune (Europe);Sony PlayStation 2;;2001;WideScreen Games;Action;;;;;;;;;
Frankie Dettori Racing (Europe);Frankie Dettori Racing (Europe);Sony PlayStation 2;;2006;Sidhe Interactive;Sports/Horse Racing;;;;;;;;;
Franklin - A Birthday Surprise (USA);Franklin - A Birthday Surprise (USA);Sony PlayStation 2;;2006;Neko Entertainment;Educational;;;;;;;;;
Freak Out - Extreme Freeride (Europe);Freak Out - Extreme Freeride (Europe);Sony PlayStation 2;;2007;Coldwood Interactive;Sports/Skiing;2;;;;;;;;
Freaky Flyers (USA);Freaky Flyers (USA);Sony PlayStation 2;;2003;Midway Studios - San Diego;Driving;2;;;;;;;;
Free Running (Europe);Free Running (Europe);Sony PlayStation 2;;2007;Rebellion;Sports;2;;;;;;;;
Freedom Fighters (USA);Freedom Fighters (USA);Sony PlayStation 2;;2003;Io Interactive;Shooter;2;;;;;;;;
Freekstyle (USA);Freekstyle (USA);Sony PlayStation 2;;2002;Page 44 Studios;Sports/Biking;2;;;;;;;;
Freestyle Metal X (USA);Freestyle Metal X (USA);Sony PlayStation 2;;2003;Deibus Studios;Motorcycle;2;;;;;;;;
Frequency (USA);Frequency (USA);Sony PlayStation 2;;2001;Harmonix Music Systems;Rhythm;2;;;;;;;;
Friends - The One with All the Trivia (USA);Friends - The One with All the Trivia (USA);Sony PlayStation 2;;2005;Artech Studios;Quiz;2;;;;;;;;
Frogger - Ancient Shadow (USA);Frogger - Ancient Shadow (USA);Sony PlayStation 2;;2005;Hudson Soft;Platform;4;;;;;;;;
Frogger - The Great Quest (USA);Frogger - The Great Quest (USA);Sony PlayStation 2;;2001;Konami;Platform;1;;;;;;;;
Frogger Beyond (Europe);Frogger Beyond (Europe);Sony PlayStation 2;;2003;Konami;Platform;1;;;;;;;;
Frogger's Adventures - The Rescue (USA);Frogger's Adventures - The Rescue (USA);Sony PlayStation 2;;2003;Konami;Platform;4;;;;;;;;
Front Mission 4 (USA);Front Mission 4 (USA);Sony PlayStation 2;;2004;Square Enix;Strategy;1;;;;;;;;
Fruit Machine Mania (Europe);Fruit Machine Mania (Europe);Sony PlayStation 2;;2006;OG International Ltd;Miscellaneous;1;;;;;;;;
Fruitfall (Europe);Fruitfall (Europe);Sony PlayStation 2;;2007;Phoenix Games;Puzzle;;;;;;;;;
Fugitive Hunter - War on Terror (USA);Fugitive Hunter - War on Terror (USA);Sony PlayStation 2;;2003;Black Ops Entertainment;Shooter;1;;;;;;;;
Full Spectrum Warrior (USA);Full Spectrum Warrior (USA);Sony PlayStation 2;;2005;Pandemic Studios;Strategy;1;;;;;;;;
Full Spectrum Warrior - Ten Hammers (USA);Full Spectrum Warrior - Ten Hammers (USA);Sony PlayStation 2;;2006;Pandemic Studios;Strategy;1;;;;;;;;
Fullmetal Alchemist 2 - Curse of the Crimson Elixir (USA);Fullmetal Alchemist 2 - Curse of the Crimson Elixir (USA);Sony PlayStation 2;;2005;Racjin;Role-Playing;1;;;;;;;;
Fullmetal Alchemist and the Broken Angel (USA);Fullmetal Alchemist and the Broken Angel (USA);Sony PlayStation 2;;2005;Racjin;Role-Playing;1;;;;;;;;
FunkMaster Flex's Digital Hitz Factory (USA);FunkMaster Flex's Digital Hitz Factory (USA);Sony PlayStation 2;;2004;Jester Interactive;Rhythm;2;;;;;;;;
Fur Fighters - Viggo's Revenge (USA);Fur Fighters - Viggo's Revenge (USA);Sony PlayStation 2;;2001;Bizarre Creations;Shooter;2;;;;;;;;
Furry Tales (Europe);Furry Tales (Europe);Sony PlayStation 2;;2004;Mad Monkey;Strategy;;;;;;;;;
Futurama (USA);Futurama (USA);Sony PlayStation 2;;2003;UDS;Platform;1;;;;;;;;
Future Tactics - The Uprising (USA);Future Tactics - The Uprising (USA);Sony PlayStation 2;;2004;Zed Two Limited;Strategy;2;;;;;;;;
G-Force (2006) (Europe);G-Force (2006) (Europe);Sony PlayStation 2;;2006;Phoenix Games;Sports/Surfing;1;;;;;;;;
G.I. Joe - The Rise of Cobra (USA);G.I. Joe - The Rise of Cobra (USA);Sony PlayStation 2;;2009;Double Helix Games;Action;2;;;;;;;;
G1 Jockey (Europe);G1 Jockey (Europe);Sony PlayStation 2;;2002;Koei/Inis;Sports/Horse Racing;2;;;;;;;;
G1 Jockey 3 (USA);G1 Jockey 3 (USA);Sony PlayStation 2;;2003;Koei/Inis;Sports/Horse Racing;2;;;;;;;;
G1 Jockey 4 (Europe);G1 Jockey 4 (Europe);Sony PlayStation 2;;2006;Koei;Sports/Horse Racing;2;;;;;;;;
GT Racers (Europe);GT Racers (Europe);Sony PlayStation 2;;2004;Aqua Pacific;Driving;2;;;;;;;;
GT-R 400 (Europe);GT-R 400 (Europe);Sony PlayStation 2;;2004;Kuju Entertainment;Driving;2;;;;;;;;
GT-R Touring (Europe);GT-R Touring (Europe);Sony PlayStation 2;;2006;Kuju Entertainment;Driving;;;;;;;;;
Gadget Racers (Europe);Gadget Racers (Europe);Sony PlayStation 2;;2003;Zoo Digital Publishing;Driving;;;;;;;;;
Gadget Racers (USA);Gadget Racers (USA);Sony PlayStation 2;;2001;Barnhouse Effect;Driving;;;;;;;;;
Gadget and the Gadgetinis (Europe);Gadget and the Gadgetinis (Europe);Sony PlayStation 2;;2004;EKO Software;Adventure;;;;;;;;;
Gaelic Games - Football (Europe);Gaelic Games - Football (Europe);Sony PlayStation 2;;2005;IR Gurus;Sports/Football;2;;;;;;;;
Gaelic Games - Football 2 (Europe);Gaelic Games - Football 2 (Europe);Sony PlayStation 2;;2007;IR Gurus;Sports;2;;;;;;;;
Gaelic Games - Hurling (Europe);Gaelic Games - Hurling (Europe);Sony PlayStation 2;;2007;IR Gurus;Sports;2;;;;;;;;
Galactic Wrestling - Featuring Ultimate Muscle (USA);Galactic Wrestling - Featuring Ultimate Muscle (USA);Sony PlayStation 2;;2004;Aki Corp.;Sports/Wrestling;;;;;;;;;
Galerians - Ash (USA);Galerians - Ash (USA);Sony PlayStation 2;;2003;Polygon Magic;Action;1;;;;;;;;
Gallop Racer 2001 (USA);Gallop Racer 2001 (USA);Sony PlayStation 2;;2003;Tecmo;Sports/Horse Racing;2;;;;;;;;
Gallop Racer 2003 - A New Breed (USA);Gallop Racer 2003 - A New Breed (USA);Sony PlayStation 2;;2003;Tecmo;Sports/Horse Racing;2;;;;;;;;
Gallop Racer 2004 (USA);Gallop Racer 2004 (USA);Sony PlayStation 2;;2004;Tecmo;Sports/Horse Racing;4;;;;;;;;
Gallop Racer 2006 (USA);Gallop Racer 2006 (USA);Sony PlayStation 2;;2006;Tecmo;Sports/Horse Racing;2;;;;;;;;
Games Galaxy 2 (Europe);Games Galaxy 2 (Europe);Sony PlayStation 2;;2006;Phoenix Games;Compilation;;;;;;;;;
Garfield (Europe);Garfield (Europe);Sony PlayStation 2;;2004;The Code Monkeys;Action;2;;;;;;;;
Garfield - Lasagna World Tour (USA);Garfield - Lasagna World Tour (USA);Sony PlayStation 2;;2008;EKO Software;Action;;;;;;;;;
Garfield - Saving Arlene (Europe);Garfield - Saving Arlene (Europe);Sony PlayStation 2;;2006;EKO Software;Platform;2;;;;;;;;
Garfield 2 (Europe);Garfield 2 (Europe);Sony PlayStation 2;;2006;Asobo Studio;Platform;2;;;;;;;;
Gauntlet - Dark Legacy (USA);Gauntlet - Dark Legacy (USA);Sony PlayStation 2;;2001;Midway;Beat-'Em-Up;2;;;;;;;;
Gauntlet - Seven Sorrows (USA);Gauntlet - Seven Sorrows (USA);Sony PlayStation 2;;2005;Midway;Role-Playing;2;;;;;;;;
Gecko Blaster (Europe);Gecko Blaster (Europe);Sony PlayStation 2;;2007;Phoenix Games;Action;;;;;;;;;
Gene Troopers (Europe);Gene Troopers (Europe);Sony PlayStation 2;;2006;Cauldron Ltd.;Shooter;1;;;;;;;;
Genji - Dawn of the Samurai (USA);Genji - Dawn of the Samurai (USA);Sony PlayStation 2;;2005;Game Republic;Action;1;;;;;;;;
George of the Jungle and the Search for the Secret (USA);George of the Jungle and the Search for the Secret (USA);Sony PlayStation 2;;2008;Crave;Platform;1;;;;;;;;
Germany's Next Topmodel 2009 (Germany);Germany's Next Topmodel 2009 (Germany);Sony PlayStation 2;;2009;SevenOne Intermedia;Game Show;1;;;;;;;;
Get On Da Mic (USA);Get On Da Mic (USA);Sony PlayStation 2;;2004;Artificial Mind and Movement;Rhythm;;;;;;;;;
"Getaway - Black Monday, The (USA)";"Getaway - Black Monday, The (USA)";Sony PlayStation 2;;2005;SCEE London Studio;Action;1;;;;;;;;
"Getaway, The (USA)";"Getaway, The (USA)";Sony PlayStation 2;;2003;Team Soho;Action;1;;;;;;;;
Ghost Master - The Gravenville Chronicles (Europe);Ghost Master - The Gravenville Chronicles (Europe);Sony PlayStation 2;;2004;Empire Interactive;Strategy;1;;;;;;;;
Ghost Rider (USA);Ghost Rider (USA);Sony PlayStation 2;;2007;Climax Group;Action;1;;;;;;;;
Ghost Vibration (Europe);Ghost Vibration (Europe);Sony PlayStation 2;;2002;Artoon;Action;1;;;;;;;;
Ghost in the Shell - Stand Alone Complex (USA);Ghost in the Shell - Stand Alone Complex (USA);Sony PlayStation 2;;2004;Cavia Inc.;Shooter;2;;;;;;;;
Ghostbusters - The Video Game (USA);Ghostbusters - The Video Game (USA);Sony PlayStation 2;;2009;War Drum Studios;Action;1;;;;;;;;
Ghosthunter (USA);Ghosthunter (USA);Sony PlayStation 2;;2004;SCE Studio Cambridge;Action;1;;;;;;;;
Giants - Citizen Kabuto (USA);Giants - Citizen Kabuto (USA);Sony PlayStation 2;;2001;Digital Mayhem;Shooter;1;;;;;;;;
Gift (Europe);Gift (Europe);Sony PlayStation 2;;2001;EKO Software;Puzzle;1;;;;;;;;
Gigawing Generations (Europe);Gigawing Generations (Europe);Sony PlayStation 2;;2006;Takumi Corporation;Shoot-'Em-Up;2;;;;;;;;
Girl Zone (Europe);Girl Zone (Europe);Sony PlayStation 2;;2005;Phoenix Games;Virtual Life;;;;;;;;;
Gitaroo Man (USA);Gitaroo Man (USA);Sony PlayStation 2;;2002;Koei/Inis;Rhythm;2;;;;;;;;
Gladiator - Sword of Vengeance (USA);Gladiator - Sword of Vengeance (USA);Sony PlayStation 2;;2003;Acclaim Studios Manchester;Beat-'Em-Up;1;;;;;;;;
Gladius (USA);Gladius (USA);Sony PlayStation 2;;2003;LucasArts;Strategy;2;;;;;;;;
Glass Rose (Europe);Glass Rose (Europe);Sony PlayStation 2;;2004;Cing;Adventure;1;;;;;;;;
Global Defence Force (Europe);Global Defence Force (Europe);Sony PlayStation 2;;2007;Sandlot;Shooter;2;;;;;;;;
Global Defence Force - Tactics (Europe);Global Defence Force - Tactics (Europe);Sony PlayStation 2;;2007;Essential Games;Strategy;2;;;;;;;;
Global Touring Challenge - Africa (USA);Global Touring Challenge - Africa (USA);Sony PlayStation 2;;2002;Rage Software;Driving;;;;;;;;;
Go Go Copter - Remote Control Helicopter (Europe);Go Go Copter - Remote Control Helicopter (Europe);Sony PlayStation 2;;2004;Empire Interactive;Simulation;;;;;;;;;
Go Go Golf (Europe);Go Go Golf (Europe);Sony PlayStation 2;;2002;Midas Interactive Entertainment;Sports/Golf;;;;;;;;;
Go Kart Rally (Europe);Go Kart Rally (Europe);Sony PlayStation 2;;2007;Phoenix Games;Driving;;;;;;;;;
"Go, Diego, Go! Great Dinosaur Rescue (USA)";"Go, Diego, Go! Great Dinosaur Rescue (USA)";Sony PlayStation 2;;2008;High Voltage Software;Action;1;;;;;;;;
"Go, Diego, Go! Safari Rescue (USA)";"Go, Diego, Go! Safari Rescue (USA)";Sony PlayStation 2;;2008;High Voltage Software;Action;;;;;;;;;
GoDai - Elemental Force (USA);GoDai - Elemental Force (USA);Sony PlayStation 2;;2002;3DO;Beat-'Em-Up;2;;;;;;;;
Goblin Commander - Unleash the Horde (USA);Goblin Commander - Unleash the Horde (USA);Sony PlayStation 2;;2003;Jaleco Entertainment;Strategy;2;;;;;;;;
God Hand (USA);God Hand (USA);Sony PlayStation 2;;2006;Clover Studio;Beat-'Em-Up;1;;;;;;;;
God of War (USA);God of War (USA);Sony PlayStation 2;;2005;SCE Santa Monica;Action;1;;;;;;;;
God of War II (USA);God of War II (USA);Sony PlayStation 2;;2007;SCE Santa Monica;Action;1;;;;;;;;
"Godfather, The (USA)";"Godfather, The (USA)";Sony PlayStation 2;;2006;Electronic Arts;Action;1;;;;;;;;
Godzilla - Save the Earth (USA);Godzilla - Save the Earth (USA);Sony PlayStation 2;;2004;"Pipeworks Software, Inc.";Fighter;4;;;;;;;;
Godzilla Unleashed (USA);Godzilla Unleashed (USA);Sony PlayStation 2;;2007;"Pipeworks Software, Inc.";Action;2;;;;;;;;
Golden Age of Racing (Europe);Golden Age of Racing (Europe);Sony PlayStation 2;;2005;Brain in a Jar;Driving;2;;;;;;;;
"Golden Compass, The (USA)";"Golden Compass, The (USA)";Sony PlayStation 2;;2007;Shiny Entertainment;Action;1;;;;;;;;
GoldenEye - Rogue Agent (USA);GoldenEye - Rogue Agent (USA);Sony PlayStation 2;;2004;EA LA;Shooter;2;;;;;;;;
Goosebumps HorrorLand (USA);Goosebumps HorrorLand (USA);Sony PlayStation 2;;2008;Gusto Games;Adventure;;;;;;;;;
Gottlieb Pinball Classics (Europe);Gottlieb Pinball Classics (Europe);Sony PlayStation 2;;2006;Farsight Studios;Pinball;;;;;;;;;
Gradius III and IV (USA);Gradius III and IV (USA);Sony PlayStation 2;;2000;KCET;Shoot-'Em-Up;2;;;;;;;;
Gradius V (USA);Gradius V (USA);Sony PlayStation 2;;2004;Treasure;Shoot-'Em-Up;2;;;;;;;;
Graffiti Kingdom (USA);Graffiti Kingdom (USA);Sony PlayStation 2;;2005;Taito Corporation;Role-Playing;2;;;;;;;;
Gran Turismo 3 - A-Spec (USA);Gran Turismo 3 - A-Spec (USA);Sony PlayStation 2;;2001;Polyphony Digital;Driving;2;;;;;;;;
Gran Turismo 4 (USA);Gran Turismo 4 (USA);Sony PlayStation 2;;2005;Polyphony Digital;Driving;2;;;;;;;;
Gran Turismo 4 - Prologue (Europe);Gran Turismo 4 - Prologue (Europe);Sony PlayStation 2;;2004;Polyphony Digital;Driving;1;;;;;;;;
Gran Turismo Concept - 2002 Tokyo-Geneva (Europe);Gran Turismo Concept - 2002 Tokyo-Geneva (Europe);Sony PlayStation 2;;2002;Polyphony Digital;Driving;2;;;;;;;;
Gran Turismo Special Edition 2004 - Toyota Demo (USA);Gran Turismo Special Edition 2004 - Toyota Demo (USA);Sony PlayStation 2;;2004;Polyphony Digital;Driving;;;;;;;;;
Grand Prix Challenge (Europe);Grand Prix Challenge (Europe);Sony PlayStation 2;;2002;Midas Interactive Entertainment;Driving;2;;;;;;;;
Grand Prix Challenge (USA);Grand Prix Challenge (USA);Sony PlayStation 2;;2003;Atari;Driving;2;;;;;;;;
Grand Theft Auto - Liberty City Stories (USA);Grand Theft Auto - Liberty City Stories (USA);Sony PlayStation 2;;2006;Rockstar Leeds;Action;1;;;;;;;;
Grand Theft Auto - San Andreas (USA);Grand Theft Auto - San Andreas (USA);Sony PlayStation 2;;2004;Rockstar North;Action;2;;;;;;;;
Grand Theft Auto - Vice City (USA);Grand Theft Auto - Vice City (USA);Sony PlayStation 2;;2002;Rockstar North;Action;1;;;;;;;;
Grand Theft Auto - Vice City Stories (USA);Grand Theft Auto - Vice City Stories (USA);Sony PlayStation 2;;2007;Rockstar Leeds;Action;1;;;;;;;;
Grand Theft Auto III (USA);Grand Theft Auto III (USA);Sony PlayStation 2;;2001;DMA Design;Action;1;;;;;;;;
Grandia II (USA);Grandia II (USA);Sony PlayStation 2;;2002;Game Arts;Role-Playing;1;;;;;;;;
Grandia III (USA) (Disc 1);Grandia III (USA) (Disc 1);Sony PlayStation 2;;2006;Game Arts;Role-Playing;1;;;;;;;;
Grandia III (USA) (Disc 2);Grandia III (USA) (Disc 2);Sony PlayStation 2;;2006;Game Arts;Role-Playing;1;;;;;;;;
Grandia Xtreme (USA);Grandia Xtreme (USA);Sony PlayStation 2;;2002;Game Arts;Role-Playing;1;;;;;;;;
Gravity Games Bike - Street Vert Dirt (USA);Gravity Games Bike - Street Vert Dirt (USA);Sony PlayStation 2;;2002;Midway;Sports/Biking;;;;;;;;;
"Great British Football Quiz, The (Europe)";"Great British Football Quiz, The (Europe)";Sony PlayStation 2;;2005;Liquid Games;Quiz;4;;;;;;;;
"Great Escape, The (USA)";"Great Escape, The (USA)";Sony PlayStation 2;;2003;Pivotal Games;Action;1;;;;;;;;
Greg Hastings' Tournament Paintball Max'd (USA);Greg Hastings' Tournament Paintball Max'd (USA);Sony PlayStation 2;;2006;Activision Value;Shooter;2;;;;;;;;
Gregory Horror Show (Europe);Gregory Horror Show (Europe);Sony PlayStation 2;;2003;Capcom;Action;1;;;;;;;;
Gretzky NHL 06 (USA);Gretzky NHL 06 (USA);Sony PlayStation 2;;2005;Page 44 Studios;Sports/Hockey;2;;;;;;;;
Gretzky NHL 2005 (USA);Gretzky NHL 2005 (USA);Sony PlayStation 2;;2004;Page 44 Studios;Sports/Hockey;2;;;;;;;;
"Grim Adventures of Billy & Mandy, The (USA)";"Grim Adventures of Billy & Mandy, The (USA)";Sony PlayStation 2;;2006;High Voltage Software;Beat-'Em-Up;;;;;;;;;
GrimGrimoire (USA);GrimGrimoire (USA);Sony PlayStation 2;;2007;Vanilla Ware;Strategy;1;;;;;;;;
Groove Rider - Slot Car Racing (Europe);Groove Rider - Slot Car Racing (Europe);Sony PlayStation 2;;2005;King of the Jungle;Driving;2;;;;;;;;
Growlanser - Heritage of War (USA);Growlanser - Heritage of War (USA);Sony PlayStation 2;;2007;Career Soft;Role-Playing;1;;;;;;;;
Growlanser Generations (USA) (Disc 1);Growlanser Generations (USA) (Disc 1);Sony PlayStation 2;;2004;Career Soft;Role-Playing;1;;;;;;;;
Growlanser Generations (USA) (Disc 2);Growlanser Generations (USA) (Disc 2);Sony PlayStation 2;;2004;Career Soft;Role-Playing;1;;;;;;;;
Guerrilla Strike (Europe);Guerrilla Strike (Europe);Sony PlayStation 2;;2006;Phoenix Games;Simulation;;;;;;;;;
Guilty Gear Isuka (USA);Guilty Gear Isuka (USA);Sony PlayStation 2;;2004;Arc System Works;Fighter;2;;;;;;;;
Guilty Gear X (USA);Guilty Gear X (USA);Sony PlayStation 2;;2001;Arc System Works;Fighter;2;;;;;;;;
