#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Star Trek - Deep Space Nine - Crossroads of Time (USA);Star Trek - Deep Space Nine - Crossroads of Time (USA);Sega Genesis;;1995;Novotrade International;Adventure;1;;;;;;;;
Star Trek - The Next Generation - Echoes from the Past (USA) (v1.1);Star Trek - The Next Generation - Echoes from the Past (USA) (v1.1);Sega Genesis;;1994;MicroProse;Adventure;1;;;;;;;;
"Starflight (USA, Europe) (v1.1)";"Starflight (USA, Europe) (v1.1)";Sega Genesis;;1991;Blue Sky Software;Strategy;;;;;;;;;
"Stargate (USA, Europe)";"Stargate (USA, Europe)";Sega Genesis;;1994;Probe Entertainment;Platform;1;;;;;;;;
Steel Empire (USA);Steel Empire (USA);Sega Genesis;;1992;Hot-B;Shooter;1;;;;;;;;
"Steel Talons (USA, Europe)";"Steel Talons (USA, Europe)";Sega Genesis;;1992;Polygames;Shooter;1;;;;;;;;
Stormlord (USA);Stormlord (USA);Sega Genesis;;1990;Punk Development;Platform;1;;;;;;;;
Street Fighter II' - Special Champion Edition (USA);Street Fighter II\' - Special Champion Edition (USA);Sega Genesis;;1993;Capcom;Fighter;2;;;;;;;;
Street Racer (Europe);Street Racer (Europe);Sega Genesis;;1995;Vivid Image;Driving;4;;;;;;;;
"Street Smart (Japan, USA)";"Street Smart (Japan, USA)";Sega Genesis;;1991;Treco;Fighter;2;;;;;;;;
Streets of Rage (World) (Rev A);Streets of Rage (World) (Rev A);Sega Genesis;;1991;Sega;Beat-'Em-Up;2;;;;;;;;
Streets of Rage 2 (USA);Streets of Rage 2 (USA);Sega Genesis;;1992;Sega;Beat-'Em-Up;2;;;;;;;;
Streets of Rage 3 (USA);Streets of Rage 3 (USA);Sega Genesis;;1994;Sega;Beat-'Em-Up;2;;;;;;;;
"Strider (USA, Europe)";"Strider (USA, Europe)";Sega Genesis;;1990;Sega;Platform;1;;;;;;;;
Strider Returns - Journey from Darkness (USA);Strider Returns - Journey from Darkness (USA);Sega Genesis;;1990;Tiertex Design Studios;Platform;1;;;;;;;;
Striker (Europe);Striker (Europe);Sega Genesis;;1994;Rage Software;Sports/Soccer;2;;;;;;;;
Sub-Terrania (USA);Sub-Terrania (USA);Sega Genesis;;1994;Zyrinx;Platform;1;;;;;;;;
"Summer Challenge (USA, Europe)";"Summer Challenge (USA, Europe)";Sega Genesis;;1993;MindSpan;Sports;;;;;;;;;
Sunset Riders (USA);Sunset Riders (USA);Sega Genesis;;1992;Konami;Shooter;2;;;;;;;;
"Super Baseball 2020 (USA, Europe)";"Super Baseball 2020 (USA, Europe)";Sega Genesis;;1994;NuFX;Sports/Baseball;2;;;;;;;;
Super Battleship (USA);Super Battleship (USA);Sega Genesis;;1993;Synergistic Software;Board Games;1;;;;;;;;
Super Battletank - War in the Gulf (USA);Super Battletank - War in the Gulf (USA);Sega Genesis;;1992;Imagineering;Platform;;;;;;;;;
Super Fantasy Zone (Europe);Super Fantasy Zone (Europe);Sega Genesis;;1993;SunSoft;Shooter;1;;;;;;;;
Super Hang-On (World) (Rev A);Super Hang-On (World) (Rev A);Sega Genesis;;1989;Sega;Driving;;;;;;;;;
Super High Impact (USA);Super High Impact (USA);Sega Genesis;;1992;Iguana Entertainment;Sports/Football;2;;;;;;;;
Super Hydlide (USA);Super Hydlide (USA);Sega Genesis;;1989;T&E Soft;Role-Playing;1;;;;;;;;
Super Kick Off (Europe);Super Kick Off (Europe);Sega Genesis;;1992;Tiertex Design Studios;Sports/Soccer;2;;;;;;;;
Super Monaco GP (USA);Super Monaco GP (USA);Sega Genesis;;1990;Sega;Driving;;;;;;;;;
"Super Off Road (USA, Europe)";"Super Off Road (USA, Europe)";Sega Genesis;;1994;Software Creations;Driving;;;;;;;;;
Super Skidmarks (Europe) (J-Cart);Super Skidmarks (Europe) (J-Cart);Sega Genesis;;1995;Acid;Driving;4;;;;;;;;
"Super Smash T.V. (USA, Europe)";"Super Smash T.V. (USA, Europe)";Sega Genesis;;1992;Probe Entertainment;Shooter;2;;;;;;;;
Super Street Fighter II - The New Challengers (USA);Super Street Fighter II - The New Challengers (USA);Sega Genesis;;1994;Capcom;Fighter;2;;;;;;;;
Super Thunder Blade (World);Super Thunder Blade (World);Sega Genesis;;1988;Sega;Shooter;1;;;;;;;;
Super Volley Ball (USA);Super Volley Ball (USA);Sega Genesis;;1991;Micronics;Sports/Volleyball;2;;;;;;;;
Superman (USA);Superman (USA);Sega Genesis;;1992;SunSoft;Beat-'Em-Up;1;;;;;;;;
"Sword of Sodan (USA, Europe)";"Sword of Sodan (USA, Europe)";Sega Genesis;;1990;Innerprise Software;Beat-'Em-Up;1;;;;;;;;
"Sword of Vermilion (USA, Europe)";"Sword of Vermilion (USA, Europe)";Sega Genesis;;1989;Sega-AM2;Role-Playing;1;;;;;;;;
Syd of Valis (USA);Syd of Valis (USA);Sega Genesis;;1992;Laser Soft;Platform;1;;;;;;;;
Sylvester and Tweety in Cagey Capers (USA);Sylvester and Tweety in Cagey Capers (USA);Sega Genesis;;1993;Alexandria;Platform;1;;;;;;;;
"Syndicate (USA, Europe)";"Syndicate (USA, Europe)";Sega Genesis;;1994;Bullfrog Productions;Strategy;1;;;;;;;;
"T2 - Terminator 2 - Judgment Day (USA, Europe)";"T2 - Terminator 2 - Judgment Day (USA, Europe)";Sega Genesis;;1991;Bits Studios;Action;;;;;;;;;
"T2 - The Arcade Game (USA, Europe)";"T2 - The Arcade Game (USA, Europe)";Sega Genesis;;1992;Acclaim;Gun;;;;;;;;;
TNN Bass Tournament of Champions (USA);TNN Bass Tournament of Champions (USA);Sega Genesis;;1993;Imagitec Design;Sports/Fishing;;;;;;;;;
TNN Outdoors Bass Tournament '96 (USA);TNN Outdoors Bass Tournament \'96 (USA);Sega Genesis;;1996;Imagitec Design;Sports/Fishing;;;;;;;;;
"TaleSpin (USA, Europe)";"TaleSpin (USA, Europe)";Sega Genesis;;1992;Sega;Platform;2;;;;;;;;
Target Earth (USA);Target Earth (USA);Sega Genesis;;1990;NCS;Platform;1;;;;;;;;
Task Force Harrier EX (USA);Task Force Harrier EX (USA);Sega Genesis;;1991;Treco;Shooter;1;;;;;;;;
Taz in Escape from Mars (USA);Taz in Escape from Mars (USA);Sega Genesis;;1994;HeadGames;Platform;1;;;;;;;;
Taz-Mania (World);Taz-Mania (World);Sega Genesis;;1992;Recreational Brainware;Platform;1;;;;;;;;
"Team USA Basketball (USA, Europe)";"Team USA Basketball (USA, Europe)";Sega Genesis;;1992;Electronic Arts;Sports/Basketball;2;;;;;;;;
"Techno Clash (USA, Europe)";"Techno Clash (USA, Europe)";Sega Genesis;;1993;Blue Sky Software;Platform;1;;;;;;;;
Technocop (USA);Technocop (USA);Sega Genesis;;1990;Punk Development;Platform;1;;;;;;;;
Tecmo Super Baseball (USA);Tecmo Super Baseball (USA);Sega Genesis;;1994;Sculptured Software;Sports/Baseball;2;;;;;;;;
Tecmo Super Bowl (USA);Tecmo Super Bowl (USA);Sega Genesis;;1993;Tecmo;Football/Sports;2;;;;;;;;
Tecmo Super Bowl II - Special Edition (USA);Tecmo Super Bowl II - Special Edition (USA);Sega Genesis;;1994;Tecmo;Sports/Football;2;;;;;;;;
Tecmo Super Bowl III - Final Edition (USA);Tecmo Super Bowl III - Final Edition (USA);Sega Genesis;;1995;Tecmo;Sports/Football;2;;;;;;;;
Tecmo Super Hockey (USA);Tecmo Super Hockey (USA);Sega Genesis;;1994;Tecmo;Sports/Hockey;2;;;;;;;;
Tecmo Super NBA Basketball (USA);Tecmo Super NBA Basketball (USA);Sega Genesis;;1993;Sculptured Software;Platform;2;;;;;;;;
Tecmo World Cup (USA);Tecmo World Cup (USA);Sega Genesis;;1990;Sims;Sports/Soccer;2;;;;;;;;
Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Teenage Mutant Ninja Turtles - The Hyperstone Heist (USA);Sega Genesis;;1992;Konami;Beat-'Em-Up;2;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Sega Genesis;;1993;Konami;Fighter;2;;;;;;;;
"Terminator, The (USA)";"Terminator, The (USA)";Sega Genesis;;1991;Probe Entertainment;Platform;1;;;;;;;;
"Test Drive II - The Duel (USA, Europe)";"Test Drive II - The Duel (USA, Europe)";Sega Genesis;;1992;Distinctive Software;Driving;;;;;;;;;
"Theme Park (USA, Europe)";"Theme Park (USA, Europe)";Sega Genesis;;1995;Bullfrog Productions;Strategy;;;;;;;;;
Thomas the Tank Engine & Friends (USA);Thomas the Tank Engine & Friends (USA);Sega Genesis;;1993;THQ;Adventure;;;;;;;;;
"Thunder Force II (USA, Europe)";"Thunder Force II (USA, Europe)";Sega Genesis;;1989;TechnoSoft;Shooter;1;;;;;;;;
"Thunder Force III (Japan, USA)";"Thunder Force III (Japan, USA)";Sega Genesis;;1990;TechnoSoft;Shooter;1;;;;;;;;
Thunder Fox (USA);Thunder Fox (USA);Sega Genesis;;1991;Aisystem Tokyo;Beat-'Em-Up;1;;;;;;;;
"Tick, The (USA)";"Tick, The (USA)";Sega Genesis;;1994;Software Creations;Beat-'Em-Up;1;;;;;;;;
Time Killers (USA);Time Killers (USA);Sega Genesis;;1996;Incredible Technologies;Fighter;2;;;;;;;;
TinHead (USA);TinHead (USA);Sega Genesis;;1993;MicroProse;Platform;1;;;;;;;;
Tintin au Tibet (Europe);Tintin au Tibet (Europe);Sega Genesis;;1995;Infogrames;Platform;1;;;;;;;;
"Tiny Toon Adventures - Acme All-Stars (USA, Korea)";"Tiny Toon Adventures - Acme All-Stars (USA, Korea)";Sega Genesis;;1994;Konami;Sports;4;;;;;;;;
Tiny Toon Adventures - Buster's Hidden Treasure (USA);Tiny Toon Adventures - Buster\'s Hidden Treasure (USA);Sega Genesis;;1993;Konami;Platform;1;;;;;;;;
Todd's Adventures in Slime World (USA);Todd\'s Adventures in Slime World (USA);Sega Genesis;;1991;Epyx;Platform;2;;;;;;;;
ToeJam & Earl (World) (Rev A);ToeJam & Earl (World) (Rev A);Sega Genesis;;1992;ToeJam & Earl Productions;Platform;2;;;;;;;;
ToeJam & Earl in Panic on Funkotron (USA);ToeJam & Earl in Panic on Funkotron (USA);Sega Genesis;;1993;ToeJam & Earl Productions;Platform;2;;;;;;;;
Toki - Going Ape Spit (World) (Rev A);Toki - Going Ape Spit (World) (Rev A);Sega Genesis;;1991;Sega;Platform;2;;;;;;;;
Tom and Jerry - Frantic Antics (USA);Tom and Jerry - Frantic Antics (USA);Sega Genesis;;1994;Beam Software;Platform;2;;;;;;;;
Tommy Lasorda Baseball (USA);Tommy Lasorda Baseball (USA);Sega Genesis;;1989;Sega;Sports/Baseball;2;;;;;;;;
"Tony La Russa Baseball (USA, Australia)";"Tony La Russa Baseball (USA, Australia)";Sega Genesis;;1993;SSI;Sports/Baseball;2;;;;;;;;
Top Gear 2 (USA);Top Gear 2 (USA);Sega Genesis;;1994;Gremlin Interactive;Driving;2;;;;;;;;
Total Football (Europe);Total Football (Europe);Sega Genesis;;1995;Domark;Sports/Football;2;;;;;;;;
"Toughman Contest (USA, Europe)";"Toughman Contest (USA, Europe)";Sega Genesis;;1995;Visual Concepts;Sports;2;;;;;;;;
Toxic Crusaders (USA);Toxic Crusaders (USA);Sega Genesis;;1992;Infogrames;Beat-'Em-Up;2;;;;;;;;
Toy Story (USA);Toy Story (USA);Sega Genesis;;1996;Traveller's Tales;Platform;1;;;;;;;;
Toys (USA);Toys (USA);Sega Genesis;;1993;Imagineering;Platform;1;;;;;;;;
Trampoline Terror! (USA);Trampoline Terror! (USA);Sega Genesis;;1990;NCS;Platform;1;;;;;;;;
Traysia (USA);Traysia (USA);Sega Genesis;;1992;Riot;Role-Playing;;;;;;;;;
Triple Play - Gold Edition (USA);Triple Play - Gold Edition (USA);Sega Genesis;;1995;Extended Play Productions;Sports/Baseball;4;;;;;;;;
Triple Play 96 (USA);Triple Play 96 (USA);Sega Genesis;;1996;Extended Play Productions;Sports/Baseball;4;;;;;;;;
Trouble Shooter (USA);Trouble Shooter (USA);Sega Genesis;;1991;Vic Tokai;Shooter;1;;;;;;;;
Troy Aikman NFL Football (USA);Troy Aikman NFL Football (USA);Sega Genesis;;1994;Williams;Sports/Football;2;;;;;;;;
True Lies (World);True Lies (World);Sega Genesis;;1995;Beam Software;Platform;1;;;;;;;;
Truxton (World);Truxton (World);Sega Genesis;;1989;Sega;Shooter;1;;;;;;;;
"Turbo OutRun (Japan, Europe)";"Turbo OutRun (Japan, Europe)";Sega Genesis;;1992;Tiertex Design Studios;Driving;;;;;;;;;
"Turrican (USA, Europe)";"Turrican (USA, Europe)";Sega Genesis;;1991;Accolade;Platform;1;;;;;;;;
Twin Cobra - Desert Attack Helicopter (USA);Twin Cobra - Desert Attack Helicopter (USA);Sega Genesis;;1991;GRC;Shooter;1;;;;;;;;
"Twin Hawk (Japan, Europe)";"Twin Hawk (Japan, Europe)";Sega Genesis;;1992;OperaHouse;Beat-'Em-Up;1;;;;;;;;
Two Crude Dudes (USA);Two Crude Dudes (USA);Sega Genesis;;1993;Panelcomp;Strategy;2;;;;;;;;
Two Tribes - Populous II (Europe);Two Tribes - Populous II (Europe);Sega Genesis;;1992;Sensible Software;Strategy;;;;;;;;;
Tyrants - Fight through Time (USA);Tyrants - Fight through Time (USA);Sega Genesis;;1996;Avalanche Software;Action;;;;;;;;;
Ultimate Mortal Kombat 3 (USA);Ultimate Mortal Kombat 3 (USA);Sega Genesis;;1996;Midway;Fighter;2;;;;;;;;
Ultimate Qix (USA);Ultimate Qix (USA);Sega Genesis;;1993;Rage Software;Puzzle;;;;;;;;;
Ultimate Soccer (Europe);Ultimate Soccer (Europe);Sega Genesis;;1994;Koei;Strategy;8;;;;;;;;
Uncharted Waters (USA);Uncharted Waters (USA);Sega Genesis;;1992;Koei;Strategy;;;;;;;;;
"Universal Soldier (USA, Europe)";"Universal Soldier (USA, Europe)";Sega Genesis;;1992;The Code Monkeys;Platform;1;;;;;;;;
Unnecessary Roughness '95 (USA);Unnecessary Roughness \'95 (USA);Sega Genesis;;1994;Accolade;Sports/Football;4;;;;;;;;
"Urban Strike (USA, Europe)";"Urban Strike (USA, Europe)";Sega Genesis;;1994;Granite Bay Software;Platform;1;;;;;;;;
"VR Troopers (USA, Europe)";"VR Troopers (USA, Europe)";Sega Genesis;;1995;Syrox Developments;Fighter;2;;;;;;;;
Valis (USA);Valis (USA);Sega Genesis;;1991;Riot;Action;1;;;;;;;;
Valis III (USA);Valis III (USA);Sega Genesis;;1991;Telenet Japan;Platform;1;;;;;;;;
Vapor Trail (USA);Vapor Trail (USA);Sega Genesis;;1991;Data East;Shooter;2;;;;;;;;
"Vectorman (USA, Europe)";"Vectorman (USA, Europe)";Sega Genesis;;1995;Blue Sky Software;Platform;1;;;;;;;;
Vectorman 2 (USA);Vectorman 2 (USA);Sega Genesis;;1996;Blue Sky Software;Platform;1;;;;;;;;
Viewpoint (USA);Viewpoint (USA);Sega Genesis;;1994;Nexus Interact;Shooter;2;;;;;;;;
"Virtua Fighter 2 (USA, Europe)";"Virtua Fighter 2 (USA, Europe)";Sega Genesis;;1997;Sega;Fighter;2;;;;;;;;
Virtua Racing (USA);Virtua Racing (USA);Sega Genesis;;1994;Sega-AM2;Driving;2;;;;;;;;
Virtual Bart (World);Virtual Bart (World);Sega Genesis;;1994;Sculptured Software;Platform;1;;;;;;;;
"Virtual Pinball (USA, Europe)";"Virtual Pinball (USA, Europe)";Sega Genesis;;1993;Electronic Arts;Pinball;4;;;;;;;;
WWF Raw (World);WWF Raw (World);Sega Genesis;;1994;Sculptured Software;Fighter;4;;;;;;;;
WWF Royal Rumble (World);WWF Royal Rumble (World);Sega Genesis;;1994;Acclaim;Fighter;2;;;;;;;;
"WWF Super WrestleMania (USA, Europe)";"WWF Super WrestleMania (USA, Europe)";Sega Genesis;;1992;Sculptured Software;Fighter;2;;;;;;;;
"WWF WrestleMania - The Arcade Game (USA, Europe)";"WWF WrestleMania - The Arcade Game (USA, Europe)";Sega Genesis;;1995;Sculptured Software;Fighter;2;;;;;;;;
Wacky Worlds Creativity Studio (USA);Wacky Worlds Creativity Studio (USA);Sega Genesis;;1994;HeadGames;Adventure;;;;;;;;;
Wardner (USA);Wardner (USA);Sega Genesis;;1991;Visco;Platform;1;;;;;;;;
"Warlock (USA, Europe)";"Warlock (USA, Europe)";Sega Genesis;;1994;Realtime Associates;Platform;1;;;;;;;;
Warpspeed (USA);Warpspeed (USA);Sega Genesis;;1993;Accolade;Platform;1;;;;;;;;
Warrior of Rome (USA);Warrior of Rome (USA);Sega Genesis;;1991;Micronet;Strategy;;;;;;;;;
Warrior of Rome II (USA);Warrior of Rome II (USA);Sega Genesis;;1992;Micronet;Strategy;2;;;;;;;;
Warsong (USA);Warsong (USA);Sega Genesis;;1991;NCS;Strategy;;;;;;;;;
"Wayne Gretzky and the NHLPA All-Stars (USA, Europe)";"Wayne Gretzky and the NHLPA All-Stars (USA, Europe)";Sega Genesis;;1995;Time Warner Interactive;Sports/Hockey;4;;;;;;;;
Wayne's World (USA);Wayne\'s World (USA);Sega Genesis;;1993;Gray Matter;Platform;1;;;;;;;;
Weaponlord (USA);Weaponlord (USA);Sega Genesis;;1995;Visual Concepts;Fighter;2;;;;;;;;
Whac-a-Critter (USA) (Unl);Whac-a-Critter (USA) (Unl);Sega Genesis;;1995;Realtec;Platform;;;;;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Sega Genesis;;1992;Imagitec Design;Game Show;3;;;;;;;;
"Where in Time Is Carmen Sandiego (USA, Europe)";"Where in Time Is Carmen Sandiego (USA, Europe)";Sega Genesis;;1992;Distinctive Software;Puzzle;;;;;;;;;
"Where in the World Is Carmen Sandiego (USA, Europe)";"Where in the World Is Carmen Sandiego (USA, Europe)";Sega Genesis;;1992;EA Canada;Puzzle;;;;;;;;;
Whip Rush (USA);Whip Rush (USA);Sega Genesis;;1990;Vic Tokai;Shooter;1;;;;;;;;
Williams Arcade's Greatest Hits (USA);Williams Arcade\'s Greatest Hits (USA);Sega Genesis;;1996;Digital Eclipse;Miscellaneous;2;;;;;;;;
Wimbledon Championship Tennis (USA);Wimbledon Championship Tennis (USA);Sega Genesis;;1993;Sims;Sports/Tennis;4;;;;;;;;
Wings of Wor (USA);Wings of Wor (USA);Sega Genesis;;1991;NCS;Shooter;1;;;;;;;;
"Winter Challenge (USA, Europe) (Rev 1)";"Winter Challenge (USA, Europe) (Rev 1)";Sega Genesis;;1992;MindSpan;Sports;;;;;;;;;
Winter Olympic Games (USA);Winter Olympic Games (USA);Sega Genesis;;1993;U.S. Gold;Sports;4;;;;;;;;
Wiz'n'Liz (USA);Wiz\'n\'Liz (USA);Sega Genesis;;1993;Raising Hell;Platform;2;;;;;;;;
Wolfchild (USA);Wolfchild (USA);Sega Genesis;;1993;Core Design;Platform;1;;;;;;;;
"Wolverine - Adamantium Rage (USA, Europe)";"Wolverine - Adamantium Rage (USA, Europe)";Sega Genesis;;1994;Teeny Weeny Games;Platform;1;;;;;;;;
"Wonder Boy III - Monster Lair (Japan, Europe)";"Wonder Boy III - Monster Lair (Japan, Europe)";Sega Genesis;;1991;Sega;Shooter;2;;;;;;;;
"Wonder Boy in Monster World (USA, Europe)";"Wonder Boy in Monster World (USA, Europe)";Sega Genesis;;1992;West One;Platform;1;;;;;;;;
"World Championship Soccer (Japan, USA) (v1.2)";"World Championship Soccer (Japan, USA) (v1.2)";Sega Genesis;;1994;Sega;Sports/Soccer;2;;;;;;;;
World Championship Soccer II (USA);World Championship Soccer II (USA);Sega Genesis;;1992;Access Software;Sports/Soccer;4;;;;;;;;
World Class Leaderboard Golf (USA);World Class Leaderboard Golf (USA);Sega Genesis;;1992;U.S. Gold;Sports/Golf;4;;;;;;;;
"World Cup USA 94 (USA, Europe)";"World Cup USA 94 (USA, Europe)";Sega Genesis;;1994;Tiertex Design Studios;Sports/Soccer;4;;;;;;;;
World Heroes (USA);World Heroes (USA);Sega Genesis;;1994;Sega;Fighter;2;;;;;;;;
World Series Baseball (USA);World Series Baseball (USA);Sega Genesis;;1996;Blue Sky Software;Sports/Baseball;2;;;;;;;;
World Series Baseball 98 (USA);World Series Baseball 98 (USA);Sega Genesis;;1997;Blue Sky Software;Sports/Baseball;2;;;;;;;;
World Series Baseball '95 (USA);World Series Baseball \'95 (USA);Sega Genesis;;1994;Blue Sky Software;Sports/Baseball;2;;;;;;;;
World Series Baseball '96 (USA);World Series Baseball \'96 (USA);Sega Genesis;;1995;Blue Sky Software;Sports/Baseball;2;;;;;;;;
World Trophy Soccer (USA);World Trophy Soccer (USA);Sega Genesis;;1992;Game Arts;Sports/Soccer;8;;;;;;;;
"World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea)";"World of Illusion Starring Mickey Mouse and Donald Duck (USA, Korea)";Sega Genesis;;1992;Sega;Platform;2;;;;;;;;
Worms (Europe);Worms (Europe);Sega Genesis;;1995;EastPoint;Strategy;4;;;;;;;;
"Wrestle War (Japan, Europe)";"Wrestle War (Japan, Europe)";Sega Genesis;;1991;Sega;Fighter;2;;;;;;;;
X-Men (USA);X-Men (USA);Sega Genesis;;1993;Western Technologies;Action;2;;;;;;;;
"X-Men 2 - Clone Wars (USA, Europe)";"X-Men 2 - Clone Wars (USA, Europe)";Sega Genesis;;1995;HeadGames;Platform;2;;;;;;;;
X-Perts (USA);X-Perts (USA);Sega Genesis;;1996;Abalone;Platform;1;;;;;;;;
Xenon 2 - Megablast (Europe);Xenon 2 - Megablast (Europe);Sega Genesis;;1992;Bitmap Brothers;Platform;2;;;;;;;;
Yogi Bear - Cartoon Capers (Europe);Yogi Bear - Cartoon Capers (Europe);Sega Genesis;;1994;Blue Turtle;Action;;;;;;;;;
Ys III (USA);Ys III (USA);Sega Genesis;;1991;Riot;Role-Playing;1;;;;;;;;
"Zany Golf (USA, Europe) (v1.1)";"Zany Golf (USA, Europe) (v1.1)";Sega Genesis;;1990;Sandcastle;Sports/Golf;4;;;;;;;;
"Zero Tolerance (USA, Europe)";"Zero Tolerance (USA, Europe)";Sega Genesis;;1994;Technopop;Shooter;2;;;;;;;;
Zero Wing (Europe);Zero Wing (Europe);Sega Genesis;;1991;Toaplan;Shooter;1;;;;;;;;
Zero the Kamikaze Squirrel (USA);Zero the Kamikaze Squirrel (USA);Sega Genesis;;1994;Iguana Entertainment;Platform;1;;;;;;;;
Zombies Ate My Neighbors (USA);Zombies Ate My Neighbors (USA);Sega Genesis;;1993;LucasArts;Platform;2;;;;;;;;
Zool - Ninja of the 'Nth' Dimension (USA);Zool - Ninja of the \'Nth\' Dimension (USA);Sega Genesis;;1993;Gremlin Interactive;Platform;1;;;;;;;;
Zoom! (World);Zoom! (World);Sega Genesis;;1989;Discovery Software;Puzzle;2;;;;;;;;
Zoop (USA);Zoop (USA);Sega Genesis;;1995;Panelcomp;Puzzle;1;;;;;;;;
