#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra
Ring King (USA);Ring King (USA);Nintendo Entertainment System;;1987;Data East USA;Sports/Boxing;2;;;;;;;;
River City Ransom (USA);River City Ransom (USA);Nintendo Entertainment System;;1989;Technos;Beat-'Em-Up;2;;;;;;;;
Road Fighter (Europe);Road Fighter (Europe);Nintendo Entertainment System;;1992;Konami;Driving;;;;;;;;;
Road Runner (USA) (Unl);Road Runner (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Action;;;;;;;;;
RoadBlasters (USA);RoadBlasters (USA);Nintendo Entertainment System;;1990;Mindscape Inc.;Driving;1;;;;;;;;
Robert Byrne's Pool Challenge (USA) (Proto) (Unl);Robert Byrne's Pool Challenge (USA) (Proto) (Unl);Nintendo Entertainment System;;1992;Odyssey Software;Sports/Pool and Dart;;;;;;;;;
Robin Hood - Prince of Thieves (USA);Robin Hood - Prince of Thieves (USA);Nintendo Entertainment System;;1991;Virgin Interactive;Adventure;1;;;;;;;;
Robo Warrior (USA);Robo Warrior (USA);Nintendo Entertainment System;;1988;Jaleco Entertainment;Action;1;;;;;;;;
RoboCop (USA);RoboCop (USA);Nintendo Entertainment System;;1989;Data East;Platform;1;;;;;;;;
RoboCop 2 (USA);RoboCop 2 (USA);Nintendo Entertainment System;;1991;Data East;Platform;2;;;;;;;;
RoboCop 3 (USA);RoboCop 3 (USA);Nintendo Entertainment System;;1992;Ocean;Platform;1;;;;;;;;
RoboCop versus The Terminator (USA) (Proto);RoboCop versus The Terminator (USA) (Proto);Nintendo Entertainment System;;1993;Interplay;Platform;;;;;;;;;
Robodemons (USA) (Unl);Robodemons (USA) (Unl);Nintendo Entertainment System;;1989;Color Dreams;Action;;;;;;;;;
Rock 'n' Ball (USA);Rock 'n' Ball (USA);Nintendo Entertainment System;;1990;NTVIC;Pinball;4;;;;;;;;
Rocket Ranger (USA);Rocket Ranger (USA);Nintendo Entertainment System;;1990;Kemco;Action;1;;;;;;;;
"Rocketeer, The (USA)";"Rocketeer, The (USA)";Nintendo Entertainment System;;1991;Bandai America Inc.;Platform;1;;;;;;;;
Rockin' Kats (USA);Rockin' Kats (USA);Nintendo Entertainment System;;1991;Atlus Co.;Platform;1;;;;;;;;
Rod Land (Europe);Rod Land (Europe);Nintendo Entertainment System;;1993;Jaleco Entertainment;Platform;;;;;;;;;
Roger Clemens' MVP Baseball (USA);Roger Clemens' MVP Baseball (USA);Nintendo Entertainment System;;1991;LJN Ltd.;Sports/Baseball;2;;;;;;;;
Rollerball (USA);Rollerball (USA);Nintendo Entertainment System;;1990;Ultra;Beat-'Em-Up;4;;;;;;;;
Rollerblade Racer (USA);Rollerblade Racer (USA);Nintendo Entertainment System;;1993;Hi-Tech;Sports/Skiing;1;;;;;;;;
Rollergames (USA);Rollergames (USA);Nintendo Entertainment System;;1990;Ultra;Beat-'Em-Up;1;;;;;;;;
Rolling Thunder (USA) (Unl);Rolling Thunder (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Shooter;;;;;;;;;
Romance of the Three Kingdoms (USA);Romance of the Three Kingdoms (USA);Nintendo Entertainment System;;1989;Koei;Strategy;8;;;;;;;;
Romance of the Three Kingdoms II (USA);Romance of the Three Kingdoms II (USA);Nintendo Entertainment System;;1991;Koei;Strategy;8;;;;;;;;
Roundball - 2-on-2 Challenge (USA);Roundball - 2-on-2 Challenge (USA);Nintendo Entertainment System;;1992;Mindscape Inc.;Sports/Basketball;1;;;;;;;;
Rush'n Attack (USA);Rush'n Attack (USA);Nintendo Entertainment System;;1987;Konami;Platform;2;;;;;;;;
Rygar (USA);Rygar (USA);Nintendo Entertainment System;;1987;Tecmo;Platform;1;;;;;;;;
S.C.A.T. - Special Cybernetic Attack Team (USA);S.C.A.T. - Special Cybernetic Attack Team (USA);Nintendo Entertainment System;;1991;Natsume;Shoot-'Em-Up;2;;;;;;;;
"Sack of Flour, Heart of Gold (World) (Unl)";"Sack of Flour, Heart of Gold (World) (Unl)";Nintendo Entertainment System;;2002;"Bob Rost, Andrew Klein, Matt Longnecker, Mike Raisman and Mark Hall";Platform;;;;;;;;;
Secret Scout in the Temple of Demise (USA) (Unl);Secret Scout in the Temple of Demise (USA) (Unl);Nintendo Entertainment System;;1991;Color Dreams;Action;;;;;;;;;
Secret Ties (USA) (Proto);Secret Ties (USA) (Proto);Nintendo Entertainment System;;1991;Vic Tokai;Platform;;;;;;;;;
Section-Z (USA);Section-Z (USA);Nintendo Entertainment System;;1987;Capcom;Shoot-'Em-Up;2;;;;;;;;
Seicross (USA);Seicross (USA);Nintendo Entertainment System;;1988;"FCI, Inc.";Shoot-'Em-Up;1;;;;;;;;
Sesame Street - Big Bird's Hide & Speak (USA);Sesame Street - Big Bird's Hide & Speak (USA);Nintendo Entertainment System;;1990;Hi Tech Expressions;Mini-Games;;;;;;;;;
Sesame Street 123 (USA);Sesame Street 123 (USA);Nintendo Entertainment System;;1989;Hi-Tech;Educational;1;;;;;;;;
Sesame Street ABC & 123 (USA);Sesame Street ABC & 123 (USA);Nintendo Entertainment System;;1991;Hi-Tech;Educational;1;;;;;;;;
Sesame Street ABC (USA);Sesame Street ABC (USA);Nintendo Entertainment System;;1989;Hi Tech Expressions;Educational;1;;;;;;;;
Sesame Street Countdown (USA);Sesame Street Countdown (USA);Nintendo Entertainment System;;1992;Hi-Tech;Educational;1;;;;;;;;
Sgt. Helmet - Training Day (Europe) (Unl);Sgt. Helmet - Training Day (Europe) (Unl);Nintendo Entertainment System;;2013;Mojon Twins;Action;;;;;;;;;
Shadow of the Ninja (USA);Shadow of the Ninja (USA);Nintendo Entertainment System;;1990;Natsume;Platform;2;;;;;;;;
Shadowgate (USA);Shadowgate (USA);Nintendo Entertainment System;;1989;Kemco;Adventure;1;;;;;;;;
Shatterhand (USA);Shatterhand (USA);Nintendo Entertainment System;;1991;Jaleco Entertainment;Platform;;;;;;;;;
Shingen the Ruler (USA);Shingen the Ruler (USA);Nintendo Entertainment System;;1990;Hot-B;Strategy;1;;;;;;;;
Shinobi (USA) (Unl);Shinobi (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Platform;;;;;;;;;
Shockwave (USA) (Unl);Shockwave (USA) (Unl);Nintendo Entertainment System;;1990;American Game Cartridges;Puzzle;;;;;;;;;
Shooting Range (USA);Shooting Range (USA);Nintendo Entertainment System;;1989;Bandai;Gun;1;;;;;;;;
Short Order + Egg-Splode! (USA);Short Order + Egg-Splode! (USA);Nintendo Entertainment System;;1989;Nintendo;Action;4;;;;;;;;
Side Pocket (USA);Side Pocket (USA);Nintendo Entertainment System;;1987;Namco;Sports/Pool and Dart;2;;;;;;;;
Silent Assault (USA) (Unl);Silent Assault (USA) (Unl);Nintendo Entertainment System;;1990;Color Dreams;Platform;;;;;;;;;
Silent Service (USA);Silent Service (USA);Nintendo Entertainment System;;1989;Ultra;Simulation;1;;;;;;;;
Silk Worm (USA);Silk Worm (USA);Nintendo Entertainment System;;1990;American Sammy;Shoot-'Em-Up;2;;;;;;;;
Silver Surfer (USA);Silver Surfer (USA);Nintendo Entertainment System;;1990;Arcadia Systems;Shoot-'Em-Up;1;;;;;;;;
"Simpsons, The - Bart vs. the Space Mutants (USA)";"Simpsons, The - Bart vs. the Space Mutants (USA)";Nintendo Entertainment System;;1991;Acclaim;Platform;1;;;;;;;;
"Simpsons, The - Bart vs. the World (USA)";"Simpsons, The - Bart vs. the World (USA)";Nintendo Entertainment System;;1991;Acclaim;Platform;1;;;;;;;;
"Simpsons, The - Bartman Meets Radioactive Man (USA)";"Simpsons, The - Bartman Meets Radioactive Man (USA)";Nintendo Entertainment System;;1992;Acclaim;Platform;1;;;;;;;;
Sir Ababol (Europe) (Unl);Sir Ababol (Europe) (Unl);Nintendo Entertainment System;;2013;Mojon Twins;Platform;;;;;;;;;
Skate or Die (USA);Skate or Die (USA);Nintendo Entertainment System;;1988;Ultra;Sports/Skating;8;;;;;;;;
Skate or Die 2 - The Search for Double Trouble (USA);Skate or Die 2 - The Search for Double Trouble (USA);Nintendo Entertainment System;;1990;Electronic Arts;Sports/Skating;1;;;;;;;;
Ski or Die (USA);Ski or Die (USA);Nintendo Entertainment System;;1991;Ultra;Sports/Skiing;4;;;;;;;;
Skull & Crossbones (USA) (Unl);Skull & Crossbones (USA) (Unl);Nintendo Entertainment System;;1990;Tengen;Action;;;;;;;;;
Sky Kid (USA);Sky Kid (USA);Nintendo Entertainment System;;1987;SunSoft;Action;2;;;;;;;;
Sky Shark (USA);Sky Shark (USA);Nintendo Entertainment System;;1989;Taito Corporation;Shoot-'Em-Up;2;;;;;;;;
Slalom (USA);Slalom (USA);Nintendo Entertainment System;;1987;Nintendo;Sports/Skiing;1;;;;;;;;
Smash T.V. (USA);Smash T.V. (USA);Nintendo Entertainment System;;1991;Acclaim;Shoot-'Em-Up;2;;;;;;;;
"Smurfs, The (Europe)";"Smurfs, The (Europe)";Nintendo Entertainment System;;1994;Infogrames;Platform;;;;;;;;;
Snake Rattle n Roll (USA);Snake Rattle n Roll (USA);Nintendo Entertainment System;;1990;Nintendo;Action;2;;;;;;;;
Snake's Revenge (USA);Snake's Revenge (USA);Nintendo Entertainment System;;1990;Ultra;Adventure;1;;;;;;;;
Snoopy's Silly Sports Spectacular! (USA);Snoopy's Silly Sports Spectacular! (USA);Nintendo Entertainment System;;1990;Kemco;Sports;2;;;;;;;;
Snow Brothers (USA);Snow Brothers (USA);Nintendo Entertainment System;;1991;Capcom;Platform;2;;;;;;;;
Soccer (World);Soccer (World);Nintendo Entertainment System;;1987;Nintendo;Sports/Soccer;2;;;;;;;;
Solar Jetman - Hunt for the Golden Warpship (USA);Solar Jetman - Hunt for the Golden Warpship (USA);Nintendo Entertainment System;;1990;Tradewest;Action;1;;;;;;;;
Solar Wars (World) (Unl);Solar Wars (World) (Unl);Nintendo Entertainment System;;2001;Chris M. Cowell;Shooter;;;;;;;;;
Solitaire (USA) (Unl);Solitaire (USA) (Unl);Nintendo Entertainment System;;1992;American Video Entertainment;Board Games;;;;;;;;;
Solomon's Key (USA);Solomon's Key (USA);Nintendo Entertainment System;;1987;Tecmo;Puzzle;1;;;;;;;;
Solstice - The Quest for the Staff of Demnos (USA);Solstice - The Quest for the Staff of Demnos (USA);Nintendo Entertainment System;;1990;CBS Sony Group;Puzzle;1;;;;;;;;
Space Shuttle Project (USA);Space Shuttle Project (USA);Nintendo Entertainment System;;1991;Absolute Entertainment;Action;1;;;;;;;;
Spelunker (USA);Spelunker (USA);Nintendo Entertainment System;;1987;Irem;Action;1;;;;;;;;
Spider-Man - Return of the Sinister Six (USA);Spider-Man - Return of the Sinister Six (USA);Nintendo Entertainment System;;1992;LJN Ltd.;Action;1;;;;;;;;
Spiritual Warfare (USA) (Unl);Spiritual Warfare (USA) (Unl);Nintendo Entertainment System;;1992;Wisdom Tree;Action;;;;;;;;;
Spot - The Video Game (USA);Spot - The Video Game (USA);Nintendo Entertainment System;;1990;Arcadia Systems;Puzzle;1;;;;;;;;
Spy Hunter (USA);Spy Hunter (USA);Nintendo Entertainment System;;1987;SunSoft;Driving;1;;;;;;;;
Spy vs Spy (USA);Spy vs Spy (USA);Nintendo Entertainment System;;1988;Kemco;Action;2;;;;;;;;
Sqoon (USA);Sqoon (USA);Nintendo Entertainment System;;1987;Irem;Shoot-'Em-Up;1;;;;;;;;
Squashed (USA) (Proto);Squashed (USA) (Proto);Nintendo Entertainment System;;1991;Jaleco;Action;;;;;;;;;
Stack-Up (World);Stack-Up (World);Nintendo Entertainment System;;1985;Nintendo;Action;;;;;;;;;
Stadium Events (USA);Stadium Events (USA);Nintendo Entertainment System;;1987;Bandai;Sports/Olympic;2;;;;;;;;
Stanley - The Search for Dr. Livingston (USA);Stanley - The Search for Dr. Livingston (USA);Nintendo Entertainment System;;1992;Electro Brain;Adventure;1;;;;;;;;
Star Force (USA);Star Force (USA);Nintendo Entertainment System;;1987;Tecmo;Shoot-'Em-Up;1;;;;;;;;
Star Soldier (USA);Star Soldier (USA);Nintendo Entertainment System;;1989;Taxan;Shoot-'Em-Up;1;;;;;;;;
Star Trek - 25th Anniversary (USA);Star Trek - 25th Anniversary (USA);Nintendo Entertainment System;;1992;Ultra;Adventure;1;;;;;;;;
Star Trek - The Next Generation (USA);Star Trek - The Next Generation (USA);Nintendo Entertainment System;;1993;Absolute Entertainment;Action;1;;;;;;;;
Star Trek V - The Final Frontier (USA) (Proto);Star Trek V - The Final Frontier (USA) (Proto);Nintendo Entertainment System;;1989;TOSE;Platform;;;;;;;;;
Star Voyager (USA);Star Voyager (USA);Nintendo Entertainment System;;1987;Acclaim;Action;1;;;;;;;;
Star Wars (USA);Star Wars (USA);Nintendo Entertainment System;;1991;JVC Digital Studios;Platform;1;;;;;;;;
Star Wars - The Empire Strikes Back (USA);Star Wars - The Empire Strikes Back (USA);Nintendo Entertainment System;;1992;JVC Digital Studios;Platform;1;;;;;;;;
StarTropics (USA);StarTropics (USA);Nintendo Entertainment System;;1990;Nintendo;Adventure;1;;;;;;;;
Starship Hector (USA);Starship Hector (USA);Nintendo Entertainment System;;1990;Hudson Soft;Shoot-'Em-Up;1;;;;;;;;
Stealth ATF (USA);Stealth ATF (USA);Nintendo Entertainment System;;1989;Activision;Flying;2;;;;;;;;
Sting (World) (Unl);Sting (World) (Unl);Nintendo Entertainment System;;2008;Smkdan;Shooter;;;;;;;;;
Stinger (USA);Stinger (USA);Nintendo Entertainment System;;1987;Konami;Shoot-'Em-Up;2;;;;;;;;
Streemerz (World) (Unl);Streemerz (World) (Unl);Nintendo Entertainment System;;2012;Faux Game Co.;Platform;;;;;;;;;
Street Cop (USA);Street Cop (USA);Nintendo Entertainment System;;1989;Bandai;Beat-'Em-Up;1;;;;;;;;
Street Fighter 2010 - The Final Fight (USA);Street Fighter 2010 - The Final Fight (USA);Nintendo Entertainment System;;1990;Capcom;Beat-'Em-Up;1;;;;;;;;
Strider (USA);Strider (USA);Nintendo Entertainment System;;1989;Capcom;Platform;1;;;;;;;;
Study Hall (USA) (Unl);Study Hall (USA) (Unl);Nintendo Entertainment System;;2014;KHAN Games;Puzzle;;;;;;;;;
Stunt Kids (USA) (Unl);Stunt Kids (USA) (Unl);Nintendo Entertainment System;;1992;Camerica;Motorcycle;;;;;;;;;
Sudoku (World) (Unl);Sudoku (World) (Unl);Nintendo Entertainment System;;2007;Al Bailey;Puzzle;;;;;;;;;
Sunday Funday - The Ride (USA) (Unl);Sunday Funday - The Ride (USA) (Unl);Nintendo Entertainment System;;1995;Wisdom Tree;Platform;;;;;;;;;
Sunman (Europe) (Proto);Sunman (Europe) (Proto);Nintendo Entertainment System;;1992;SunSoft;Platform;;;;;;;;;
Super C (USA);Super C (USA);Nintendo Entertainment System;;1990;Konami;Shooter;2;;;;;;;;
Super Cars (USA);Super Cars (USA);Nintendo Entertainment System;;1991;ElectroBrain;Driving;1;;;;;;;;
Super Dodge Ball (USA);Super Dodge Ball (USA);Nintendo Entertainment System;;1989;Sony Imagesoft;Sports;2;;;;;;;;
Super Glove Ball (USA);Super Glove Ball (USA);Nintendo Entertainment System;;1990;Mattel;Action;1;;;;;;;;
Super Jeopardy! (USA);Super Jeopardy! (USA);Nintendo Entertainment System;;1991;GameTek;Game Show;4;;;;;;;;
Super Mario Bros. (World);Super Mario Bros. (World);Nintendo Entertainment System;;1985;Nintendo;Platform;2;;;;;;;;
Super Mario Bros. 2 (USA);Super Mario Bros. 2 (USA);Nintendo Entertainment System;;1988;Nintendo;Platform;1;;;;;;;;
Super Mario Bros. 3 (USA);Super Mario Bros. 3 (USA);Nintendo Entertainment System;;1990;Nintendo;Platform;2;;;;;;;;
Super Painter (World) (Unl);Super Painter (World) (Unl);Nintendo Entertainment System;;2015;RetroSouls;Puzzle;;;;;;;;;
Super Pak-Pak (World) (Unl);Super Pak-Pak (World) (Unl);Nintendo Entertainment System;;2010;AOH Games;Shooter;;;;;;;;;
Super Pitfall (USA);Super Pitfall (USA);Nintendo Entertainment System;;1987;Activision;Platform;1;;;;;;;;
Super Pitfall II (USA) (Proto);Super Pitfall II (USA) (Proto);Nintendo Entertainment System;;1986;SunSoft;Platform;;;;;;;;;
Super Spike V'Ball (USA);Super Spike V'Ball (USA);Nintendo Entertainment System;;1990;Nintendo;Sports/Volleyball;4;;;;;;;;
Super Sprint (USA) (Unl);Super Sprint (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Driving;;;;;;;;;
Super Spy Hunter (USA);Super Spy Hunter (USA);Nintendo Entertainment System;;1992;SunSoft;Driving;1;;;;;;;;
Super Team Games (USA);Super Team Games (USA);Nintendo Entertainment System;;1988;Nintendo;Sports/Olympic;1;;;;;;;;
Super Turrican (Europe);Super Turrican (Europe);Nintendo Entertainment System;;1993;Imagineer;Platform;;;;;;;;;
Superman (USA);Superman (USA);Nintendo Entertainment System;;1988;Kemco;Platform;1;;;;;;;;
Swamp Thing (USA);Swamp Thing (USA);Nintendo Entertainment System;;1992;THQ;Action;1;;;;;;;;
Sword Master (USA);Sword Master (USA);Nintendo Entertainment System;;1992;Activision;Platform;1;;;;;;;;
Swords and Serpents (USA);Swords and Serpents (USA);Nintendo Entertainment System;;1990;Acclaim;Role-Playing;1;;;;;;;;
T&C Surf Designs - Thrilla's Surfari (USA);T&C Surf Designs - Thrilla's Surfari (USA);Nintendo Entertainment System;;1992;LJN Ltd.;Action;;;;;;;;;
T&C Surf Designs - Wood & Water Rage (USA);T&C Surf Designs - Wood & Water Rage (USA);Nintendo Entertainment System;;1988;LJN Ltd.;Sports;;;;;;;;;
Taboo - The Sixth Sense (USA);Taboo - The Sixth Sense (USA);Nintendo Entertainment System;;1989;Tradewest;Miscellaneous;1;;;;;;;;
Tag Team Wrestling (USA);Tag Team Wrestling (USA);Nintendo Entertainment System;;1986;Data East;Sports/Wrestling;2;;;;;;;;
Tagin' Dragon (USA) (Unl);Tagin' Dragon (USA) (Unl);Nintendo Entertainment System;;1989;"Bunch Games, Inc.";Action;;;;;;;;;
TaleSpin (USA);TaleSpin (USA);Nintendo Entertainment System;;1991;Capcom;Shoot-'Em-Up;1;;;;;;;;
Tanque (Spain) (Unl);Tanque (Spain) (Unl);Nintendo Entertainment System;;1992;NTDEC;Shooter;;;;;;;;;
Target Renegade (USA);Target Renegade (USA);Nintendo Entertainment System;;1990;Taito Corporation;Beat-'Em-Up;1;;;;;;;;
Tecmo Baseball (USA);Tecmo Baseball (USA);Nintendo Entertainment System;;1989;Tecmo;Sports/Baseball;2;;;;;;;;
Tecmo Bowl (USA);Tecmo Bowl (USA);Nintendo Entertainment System;;1989;Tecmo;Sports/Football;2;;;;;;;;
Tecmo Cup - Soccer Game (USA);Tecmo Cup - Soccer Game (USA);Nintendo Entertainment System;;1992;Tecmo;Sports/Soccer;1;;;;;;;;
Tecmo NBA Basketball (USA);Tecmo NBA Basketball (USA);Nintendo Entertainment System;;1992;Tecmo;Sports/Basketball;2;;;;;;;;
Tecmo Super Bowl (USA);Tecmo Super Bowl (USA);Nintendo Entertainment System;;1991;Tecmo;Sports/Football;2;;;;;;;;
Tecmo World Cup Soccer (Europe);Tecmo World Cup Soccer (Europe);Nintendo Entertainment System;;1991;Tecmo;Sports/Soccer;;;;;;;;;
Tecmo World Wrestling (USA);Tecmo World Wrestling (USA);Nintendo Entertainment System;;1990;Tecmo;Sports/Wrestling;2;;;;;;;;
Teenage Mutant Ninja Turtles (USA);Teenage Mutant Ninja Turtles (USA);Nintendo Entertainment System;;1989;Ultra;Platform;1;;;;;;;;
Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Teenage Mutant Ninja Turtles - Tournament Fighters (USA);Nintendo Entertainment System;;1994;Konami;Fighter;2;;;;;;;;
Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Teenage Mutant Ninja Turtles II - The Arcade Game (USA);Nintendo Entertainment System;;1990;Ultra;Beat-'Em-Up;2;;;;;;;;
Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Teenage Mutant Ninja Turtles III - The Manhattan Project (USA);Nintendo Entertainment System;;1992;Konami;Beat-'Em-Up;2;;;;;;;;
"Tennis (Japan, USA)";"Tennis (Japan, USA)";Nintendo Entertainment System;;1985;Nintendo;Sports/Tennis;2;;;;;;;;
Terminator 2 - Judgment Day (USA);Terminator 2 - Judgment Day (USA);Nintendo Entertainment System;;1992;Acclaim;Platform;1;;;;;;;;
"Terminator, The (USA, Europe)";"Terminator, The (USA, Europe)";Nintendo Entertainment System;;1992;Mindscape Inc.;Action;1;;;;;;;;
Terra Cresta (USA);Terra Cresta (USA);Nintendo Entertainment System;;1990;Vic Tokai;Shoot-'Em-Up;2;;;;;;;;
Tetris (USA);Tetris (USA);Nintendo Entertainment System;;1989;Nintendo;Puzzle;1;;;;;;;;
Tetris - The Soviet Mind Game (USA) (Unl);Tetris - The Soviet Mind Game (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Puzzle;;;;;;;;;
Tetris 2 (USA);Tetris 2 (USA);Nintendo Entertainment System;;1993;Nintendo;Puzzle;2;;;;;;;;
Thomas the Tank Engine (USA) (Proto);Thomas the Tank Engine (USA) (Proto);Nintendo Entertainment System;;1993;Software Creations;Educational;;;;;;;;;
"Three Stooges, The (USA)";"Three Stooges, The (USA)";Nintendo Entertainment System;;1989;Activision;Action;2;;;;;;;;
Thunder & Lightning (USA);Thunder & Lightning (USA);Nintendo Entertainment System;;1990;Romstar;Breakout;2;;;;;;;;
Thunderbirds (USA);Thunderbirds (USA);Nintendo Entertainment System;;1990;Activision;Shoot-'Em-Up;1;;;;;;;;
Thundercade (USA);Thundercade (USA);Nintendo Entertainment System;;1989;American Sammy;Shoot-'Em-Up;2;;;;;;;;
Thwaite (World) (Unl);Thwaite (World) (Unl);Nintendo Entertainment System;;2011;Tepples;Shooter;;;;;;;;;
Tiger Jenny (World) (Unl);Tiger Jenny (World) (Unl);Nintendo Entertainment System;;2014;Ludosity;Platform;;;;;;;;;
Tiger-Heli (USA);Tiger-Heli (USA);Nintendo Entertainment System;;1987;Acclaim;Shoot-'Em-Up;2;;;;;;;;
Tiles of Fate (USA) (Unl);Tiles of Fate (USA) (Unl);Nintendo Entertainment System;;1990;American Video Entertainment;Puzzle;;;;;;;;;
Time Diver Eon Man (USA) (Proto);Time Diver Eon Man (USA) (Proto);Nintendo Entertainment System;;1993;Taito;Platform;;;;;;;;;
Time Lord (USA);Time Lord (USA);Nintendo Entertainment System;;1990;Milton Bradley;Action;1;;;;;;;;
Times of Lore (USA);Times of Lore (USA);Nintendo Entertainment System;;1991;Toho;Role-Playing;1;;;;;;;;
Tiny Toon Adventures (USA);Tiny Toon Adventures (USA);Nintendo Entertainment System;;1991;Konami;Platform;1;;;;;;;;
Tiny Toon Adventures 2 - Trouble in Wackyland (USA);Tiny Toon Adventures 2 - Trouble in Wackyland (USA);Nintendo Entertainment System;;1993;Konami;Platform;1;;;;;;;;
Tiny Toon Adventures Cartoon Workshop (USA);Tiny Toon Adventures Cartoon Workshop (USA);Nintendo Entertainment System;;1992;Konami;Miscellaneous;;;;;;;;;
Titan Warriors (USA) (Proto);Titan Warriors (USA) (Proto);Nintendo Entertainment System;;1988;Capcom;Shooter;;;;;;;;;
To the Earth (USA);To the Earth (USA);Nintendo Entertainment System;;1989;Nintendo;Gun;1;;;;;;;;
Toki (USA);Toki (USA);Nintendo Entertainment System;;1991;Taito Corporation;Platform;2;;;;;;;;
Tom & Jerry - The Ultimate Game of Cat and Mouse! (USA);Tom & Jerry - The Ultimate Game of Cat and Mouse! (USA);Nintendo Entertainment System;;1991;Hi Tech Expressions;Platform;1;;;;;;;;
Tombs & Treasure (USA);Tombs & Treasure (USA);Nintendo Entertainment System;;1991;Infocom;Role-Playing;1;;;;;;;;
Toobin' (USA) (Unl);Toobin' (USA) (Unl);Nintendo Entertainment System;;1989;Tengen;Action;;;;;;;;;
Top Gun (USA);Top Gun (USA);Nintendo Entertainment System;;1987;Konami;Flying;1;;;;;;;;
Top Gun - The Second Mission (USA);Top Gun - The Second Mission (USA);Nintendo Entertainment System;;1990;Konami;Flying;1;;;;;;;;
Top Players' Tennis Featuring Chris Evert & Ivan Lendl (USA);Top Players' Tennis Featuring Chris Evert & Ivan Lendl (USA);Nintendo Entertainment System;;1990;Asmik Corporation of America;Sports/Tennis;4;;;;;;;;
Total Funpak (Australia) (Unl);Total Funpak (Australia) (Unl);Nintendo Entertainment System;;1990;HES Interactive;Compilation;;;;;;;;;
Total Recall (USA);Total Recall (USA);Nintendo Entertainment System;;1990;Acclaim;Platform;1;;;;;;;;
Totally Rad (USA);Totally Rad (USA);Nintendo Entertainment System;;1991;Jaleco Entertainment;Platform;1;;;;;;;;
Touch Down Fever (USA);Touch Down Fever (USA);Nintendo Entertainment System;;1991;SNK;Sports/Football;2;;;;;;;;
Tower of Radia (USA) (Proto);Tower of Radia (USA) (Proto);Nintendo Entertainment System;;1991;Tecmo;Role-Playing;;;;;;;;;
Toxic Crusaders (USA);Toxic Crusaders (USA);Nintendo Entertainment System;;1992;Bandai;Beat-'Em-Up;1;;;;;;;;
Track & Field (USA);Track & Field (USA);Nintendo Entertainment System;;1987;Konami;Sports/Track & Field;2;;;;;;;;
Track & Field II (USA);Track & Field II (USA);Nintendo Entertainment System;;1989;Konami;Sports/Track & Field;2;;;;;;;;
Treasure Master (USA);Treasure Master (USA);Nintendo Entertainment System;;1991;American Softworks;Platform;1;;;;;;;;
Trog! (USA);Trog! (USA);Nintendo Entertainment System;;1991;Acclaim;Action;2;;;;;;;;
Trojan (USA);Trojan (USA);Nintendo Entertainment System;;1987;Capcom;Beat-'Em-Up;2;;;;;;;;
"Trolls in Crazyland, The (Europe)";"Trolls in Crazyland, The (Europe)";Nintendo Entertainment System;;1991;ASC Games;Platform;;;;;;;;;
Trolls on Treasure Island (USA) (Unl);Trolls on Treasure Island (USA) (Unl);Nintendo Entertainment System;;1994;American Video Entertainment;Action;;;;;;;;;
Twin Cobra (USA);Twin Cobra (USA);Nintendo Entertainment System;;1990;American Sammy;Shoot-'Em-Up;1;;;;;;;;
Twin Eagle (USA);Twin Eagle (USA);Nintendo Entertainment System;;1989;Romstar;Shoot-'Em-Up;2;;;;;;;;
U-Force Power Games (USA) (Proto);U-Force Power Games (USA) (Proto);Nintendo Entertainment System;;1990;Broderbund;Mini-Games;;;;;;;;;
Ufouria - The Saga (Europe);Ufouria - The Saga (Europe);Nintendo Entertainment System;;1992;SunSoft;Platform;;;;;;;;;
Ultima - Exodus (USA);Ultima - Exodus (USA);Nintendo Entertainment System;;1989;Pony Canyon;Role-Playing;1;;;;;;;;
Ultima - Quest of the Avatar (USA);Ultima - Quest of the Avatar (USA);Nintendo Entertainment System;;1990;Pony Canyon;Role-Playing;1;;;;;;;;
Ultima - Warriors of Destiny (USA);Ultima - Warriors of Destiny (USA);Nintendo Entertainment System;;1993;"FCI, Inc.";Role-Playing;1;;;;;;;;
Ultimate Air Combat (USA);Ultimate Air Combat (USA);Nintendo Entertainment System;;1992;Activision;Flying;1;;;;;;;;
Ultimate Basketball (USA);Ultimate Basketball (USA);Nintendo Entertainment System;;1990;American Sammy;Sports/Basketball;2;;;;;;;;
Ultimate League Soccer (USA) (Unl);Ultimate League Soccer (USA) (Unl);Nintendo Entertainment System;;1992;American Video Entertainment;Sports/Soccer;;;;;;;;;
"Ultimate Stuntman, The (USA) (Unl)";"Ultimate Stuntman, The (USA) (Unl)";Nintendo Entertainment System;;1990;Camerica;Action;;;;;;;;;
"Uncanny X-Men, The (USA)";"Uncanny X-Men, The (USA)";Nintendo Entertainment System;;1989;LJN Ltd.;Action;;;;;;;;;
